,Supplier Name,Supplier Number,Payment Number,Payment Date,Invoice Number,Invoice Date,Payment Total,Po Number,Receipt Number,Department,Account Description,Fund Description,Cost Center Description,Minority Owned,Small Business,Women Owned,City,State,Zip,Country,Vendor Id,Days to Pay,Compliant Indicator
389837,Canon Solutions America,866161,2120796,04/24/2015 12:00:00 AM,4015616824,04/01/2015 12:00:00 AM,272.29,526315.0,109475.0,Police,Equipment Rental,General Fund,Special Investigations,No,No,No,"Chicago,","IL,",60693,US,190422,23,Yes
389849,Canon Solutions America,866161,2181641,09/05/2018 12:00:00 AM,19133747,08/31/2018 12:00:00 AM,167.87,526878.0,217698.0,Public Works,Office Machine Rental,Interceptor Sewer Operations,ISS Sewer Maintenance,No,No,No,"Chicago,","IL,",60693-0149,US,190422,5,Yes
389852,Canon Solutions America,866161,2208871,07/16/2020 12:00:00 AM,21679728,07/13/2020 12:00:00 AM,104.25,552282.0,290861.0,General Gov't & Agencies,Office Machine Rental,Public Library,Library - Downtown Branch-Central Office,No,No,No,"Chicago,","IL,",60693-0149,US,190422,3,Yes
389860,Canon Solutions America,866161,2211220,10/06/2020 12:00:00 AM,21947998,09/30/2020 12:00:00 AM,97.07,552282.0,298887.0,Public Works,Office Machine Rental,Interceptor Sewer Operations,ISS Engineering,No,No,No,"Chicago,","IL,",60693-0149,US,190422,6,Yes
389884,Canon Solutions America,866161,2104784,06/17/2014 12:00:00 AM,4013049580,06/01/2014 12:00:00 AM,94.09,519302.0,88895.0,Youth & Family Development,Equipment Rental,General Fund,Recreation Admin,No,No,No,"Chicago,","IL,",60693,US,190422,16,Yes
389911,Canon Solutions America,866161,2175745,04/25/2018 12:00:00 AM,18529060,04/12/2018 12:00:00 AM,535.53,526878.0,202087.0,Youth & Family Development,Office Machine Rental,2018 Community Services Block Grant,CSBG - Linkages,No,No,No,"Chicago,","IL,",60693-0149,US,190422,13,Yes
389981,Canon Solutions America,866161,2089581,09/11/2013 12:00:00 AM,4010645123,09/01/2013 12:00:00 AM,118.09,521447.0,71529.0,Police,Equipment Rental,General Fund,Major Crimes,No,No,No,"Chicago,","IL,",60693,US,190422,10,Yes
390016,Canon Solutions America,866161,2187055,01/16/2019 12:00:00 AM,19654269,01/13/2019 12:00:00 AM,133.52,526878.0,232093.0,Police,Office Machine Rental,General Fund,Chief of Police,No,No,No,"Chicago,","IL,",60693-0149,US,190422,3,Yes
390030,Canon Solutions America,866161,2076057,01/30/2013 12:00:00 AM,4008460880,01/05/2013 12:00:00 AM,57.26,519340.0,58762.0,"Education, Arts & Culture",Equipment Rental,General Fund,Tivoli Theatre,No,No,No,"Chicago,","IL,",60693,US,190422,25,Yes
390040,Canon Solutions America,866161,2185411,12/05/2018 12:00:00 AM,19433654,11/12/2018 12:00:00 AM,197.66,526878.0,227552.0,Youth & Family Development,Office Machine Rental,General Fund,Recreation Admin,No,No,No,"Chicago,","IL,",60693-0149,US,190422,23,Yes
390044,Canon Solutions America,866161,2202240,01/17/2020 12:00:00 AM,20999012,01/13/2020 12:00:00 AM,82.75,552282.0,271770.0,Youth & Family Development,Office Machine Rental,General Fund,Rec Ctr - Hixson,No,No,No,"Chicago,","IL,",60693-0149,US,190422,4,Yes
390094,Canon Solutions America,866161,2212456,11/17/2020 12:00:00 AM,22137461,11/12/2020 12:00:00 AM,183.69,552282.0,303150.0,Community Development,Office Machine Rental,CDBG FY21,CDBG - Admin,No,No,No,"Chicago,","IL,",60693-0149,US,190422,5,Yes
390140,Canon Solutions America,866161,2148989,09/30/2016 12:00:00 AM,16500801,09/12/2016 12:00:00 AM,108.58,526878.0,149626.0,Fire,Office Machine Rental,General Fund,Fire Deputy Chief Admin,No,No,No,"Chicago,","IL,",60693,US,190422,18,Yes
390273,Canon Solutions America,866161,2140844,05/06/2016 12:00:00 AM,15992669,04/12/2016 12:00:00 AM,277.58,526878.0,138186.0,General Gov't & Agencies,Equipment Rental,Regional Planning Agency,RPA - Agency Operations,No,No,No,"Chicago,","IL,",60693,US,190422,24,Yes
390281,Canon Solutions America,866161,2167571,10/30/2017 12:00:00 AM,17151585,03/31/2017 12:00:00 AM,300.0,526878.0,164554.0,General Gov't & Agencies,Office Machine Rental,Regional Planning Agency,RPA - Agency Operations,No,No,No,"Chicago,","IL,",60693-0149,US,190422,213,No
390300,Canon Solutions America,866161,2217118,04/13/2021 12:00:00 AM,26480251,03/30/2021 12:00:00 AM,80.19,552282.0,317695.0,Police,Office Machine Rental,General Fund,Internal Affairs,No,No,No,"Chicago,","IL,",60693-0149,US,190422,14,Yes
390381,Canon Solutions America,866161,2137634,03/08/2016 12:00:00 AM,15494136,11/12/2015 12:00:00 AM,82.75,526878.0,133346.0,Youth & Family Development,Office Machine Rental,General Fund,Rec Ctr - Eastdale,No,No,No,"Chicago,","IL,",60693,US,190422,117,No
390387,Canon Solutions America,866161,2217892,05/06/2021 12:00:00 AM,26649068,04/29/2021 12:00:00 AM,116.0,558854.0,320211.0,Public Works,Office Machine Rental,Interceptor Sewer Operations,ISS Engineering,No,No,No,"Chicago,","IL,",60693-0149,US,190422,7,Yes
390492,Canon Solutions America,866161,2108200,08/22/2014 12:00:00 AM,4013528526,08/01/2014 12:00:00 AM,61.0,527619.0,93338.0,General Gov't & Agencies,Equipment Rental,Public Library,Library - Downtown Branch-Central Office,No,No,No,"Chicago,","IL,",60693,US,190422,21,Yes
390499,Canon Solutions America,866161,2122501,05/27/2015 12:00:00 AM,14822706,04/12/2015 12:00:00 AM,125.19,526878.0,112014.0,General Gov't & Agencies,Office Machine Rental,General Fund,City Attorney Operations,No,No,No,"Chicago,","IL,",60693,US,190422,45,No
390522,Canon Solutions America,866161,2146023,08/05/2016 12:00:00 AM,4019567253,07/01/2016 12:00:00 AM,272.29,526878.0,145605.0,Police,Office Machine Rental,General Fund,Police Budget & Finance,No,No,No,"Chicago,","IL,",60693,US,190422,35,No
390537,Canon Solutions America,866161,2145160,07/20/2016 12:00:00 AM,16194523,06/12/2016 12:00:00 AM,108.58,526878.0,144464.0,Fire,Office Machine Rental,General Fund,Fire Deputy Chief Admin,No,No,No,"Chicago,","IL,",60693,US,190422,38,No
390628,Canon Solutions America,866161,2089817,09/17/2013 12:00:00 AM,4010624066,09/01/2013 12:00:00 AM,155.0,519302.0,71643.0,General Gov't & Agencies,Equipment Rental,General Fund,City Judges Division 1,No,No,No,"Chicago,","IL,",60693,US,190422,16,Yes
390655,Canon Solutions America,866161,2140920,05/09/2016 12:00:00 AM,4018252617,02/01/2016 12:00:00 AM,159.94,526878.0,138615.0,Police,Office Machine Rental,General Fund,Police Admin Support & Tech Svcs,No,No,No,"Chicago,","IL,",60693,US,190422,98,No
390699,Canon Solutions America,866161,2190159,04/01/2019 12:00:00 AM,19797827,02/28/2019 12:00:00 AM,129.53,552282.0,239921.0,General Gov't & Agencies,Office Machine Rental,Air Pollution Control,APCB - Operations,No,No,No,"Chicago,","IL,",60693-0149,US,190422,32,No
390734,Canon Solutions America,866161,2205974,04/23/2020 12:00:00 AM,21265169,03/31/2020 12:00:00 AM,160.13,552282.0,281486.0,Police,Office Machine Rental,General Fund,Family Justice Center,No,No,No,"Chicago,","IL,",60693-0149,US,190422,23,Yes
390762,Canon Solutions America,866161,2181744,09/07/2018 12:00:00 AM,19133704,08/31/2018 12:00:00 AM,183.31,526878.0,217782.0,Police,Office Machine Rental,General Fund,Police Training Recruiting,No,No,No,"Chicago,","IL,",60693-0149,US,190422,7,Yes
390814,Canon Solutions America,866161,2130355,10/08/2015 12:00:00 AM,4016979679,09/05/2015 12:00:00 AM,42.0,526315.0,122565.0,Public Works,Equipment Rental,Solid Waste Operations,Waste Disposal City Landfill,No,No,No,"Chicago,","IL,",60693,US,190422,33,No
390820,Canon Solutions America,866161,2142292,06/01/2016 12:00:00 AM,15494110,11/12/2015 12:00:00 AM,125.19,526878.0,140452.0,Economic & Community Development,Office Machine Rental,General Fund,Land Development Office,No,No,No,"Chicago,","IL,",60693,US,190422,202,No
390848,Canon Solutions America,866161,2208242,06/24/2020 12:00:00 AM,21567627,07/01/2020 12:00:00 AM,82.75,552282.0,288483.0,Youth & Family Development,Office Machine Rental,General Fund,Recreation Support Services,No,No,No,"Chicago,","IL,",60693-0149,US,190422,-7,Yes
390869,Canon Solutions America,866161,2101400,04/15/2014 12:00:00 AM,4012537166,04/01/2014 12:00:00 AM,118.09,521447.0,84784.0,Police,Equipment Rental,General Fund,Police Patrol Echo,No,No,No,"Chicago,","IL,",60693,US,190422,14,Yes
390870,Canon Solutions America,866161,2195304,07/22/2019 12:00:00 AM,20320705,07/13/2019 12:00:00 AM,82.75,552282.0,253014.0,Youth & Family Development,Office Machine Rental,General Fund,Rec Ctr - Washington Hills,No,No,No,"Chicago,","IL,",60693-0149,US,190422,9,Yes
390895,Canon Solutions America,866161,2208677,07/09/2020 12:00:00 AM,21605864,06/30/2020 12:00:00 AM,29.59,552282.0,289902.0,Youth & Family Development,Office Machine Rental,2019 LIHEAP,LIHEAP - Outreach,No,No,No,"Chicago,","IL,",60693-0149,US,190422,9,Yes
390987,Canon Solutions America,866161,2163928,08/10/2017 12:00:00 AM,17362816,05/31/2017 12:00:00 AM,306.78,544965.0,175681.0,Police,Office Machine Rental,General Fund,Family Justice Center,No,No,No,"Chicago,","IL,",60693,US,190422,71,No
391021,Canon Solutions America,866161,2215279,02/18/2021 12:00:00 AM,26257258,02/09/2021 12:00:00 AM,133.52,552282.0,312173.0,Police,Office Machine Rental,General Fund,Police Budget & Finance,No,No,No,"Chicago,","IL,",60693-0149,US,190422,9,Yes
391023,Canon Solutions America,866161,2089933,09/18/2013 12:00:00 AM,4010605521,09/01/2013 12:00:00 AM,45.0,519302.0,71792.0,General Gov't & Agencies,Equipment Rental,Public Library,Library - Downtown Branch-Central Office,No,No,No,"Chicago,","IL,",60693,US,190422,17,Yes
391034,Canon Solutions America,866161,2218863,05/27/2021 12:00:00 AM,26751563,05/12/2021 12:00:00 AM,185.44,552282.0,322690.0,General Gov't & Agencies,Office Machine Rental,Regional Planning Agency,RPA - Agency Operations,No,No,No,"Chicago,","IL,",60693-0149,US,190422,15,Yes
391083,Canon Solutions America,866161,2212752,11/25/2020 12:00:00 AM,22063566,10/31/2020 12:00:00 AM,41.55,552282.0,303975.0,Youth & Family Development,Office Machine Rental,General Fund,Office of Community Resilience - Family Justice Center,No,No,No,"Chicago,","IL,",60693-0149,US,190422,25,Yes
391110,Canon Solutions America,866161,2209807,08/18/2020 12:00:00 AM,21792284,08/13/2020 12:00:00 AM,144.22,552282.0,293631.0,Youth & Family Development,Office Machine Rental,General Fund,North River Center Programs,No,No,No,"Chicago,","IL,",60693-0149,US,190422,5,Yes
391142,Canon Solutions America,866161,2104490,06/12/2014 12:00:00 AM,4013033401,06/01/2014 12:00:00 AM,165.0,519302.0,88200.0,Economic & Community Development,Equipment Rental,General Fund,Land Development Office,No,No,No,"Chicago,","IL,",60693,US,190422,11,Yes
391151,Canon Solutions America,866161,2194832,07/10/2019 12:00:00 AM,20209201,06/12/2019 12:00:00 AM,97.3,526878.0,251030.0,General Gov't & Agencies,Office Machine Rental,Public Library,Library - Eastgate Branch,No,No,No,"Chicago,","IL,",60693-0149,US,190422,28,Yes
391205,Canon Solutions America,866161,2102984,05/14/2014 12:00:00 AM,4012798599,05/01/2014 12:00:00 AM,33.0,519302.0,86583.0,Fire,Equipment Rental,General Fund,Fire Deputy Chief Admin,No,No,No,"Chicago,","IL,",60693,US,190422,13,Yes
391211,Canon Solutions America,866161,2182228,09/19/2018 12:00:00 AM,19133706,08/31/2018 12:00:00 AM,142.36,526878.0,219077.0,Youth & Family Development,Office Machine Rental,2019 Head Start,Head Start Centers,No,No,No,"Chicago,","IL,",60693-0149,US,190422,19,Yes
391216,Canon Solutions America,866161,2087219,07/30/2013 12:00:00 AM,4010032308,07/01/2013 12:00:00 AM,45.0,519302.0,68952.0,Finance & Admin,Equipment Rental,General Fund,City Court Clerk's Office,No,No,No,"Chicago,","IL,",60693,US,190422,29,Yes
391217,Canon Solutions America,866161,2210956,09/24/2020 12:00:00 AM,21832546,08/31/2020 12:00:00 AM,154.34,552282.0,297569.0,Police,Office Machine Rental,General Fund,Major Crimes,No,No,No,"Chicago,","IL,",60693-0149,US,190422,24,Yes
391283,Canon Solutions America,866161,2138071,03/16/2016 12:00:00 AM,15794170,02/11/2016 12:00:00 AM,82.75,526878.0,132798.0,Youth & Family Development,Equipment Rental,General Fund,Youth & Family Development,No,No,No,"Chicago,","IL,",60693,US,190422,34,No
391308,Canon Solutions America,866161,2208139,06/22/2020 12:00:00 AM,21567622,06/12/2020 12:00:00 AM,82.75,552282.0,287884.0,Youth & Family Development,Office Machine Rental,General Fund,Rec Ctr - John A. Patten,No,No,No,"Chicago,","IL,",60693-0149,US,190422,10,Yes
391374,Canon Solutions America,866161,2199656,11/06/2019 12:00:00 AM,20657615,10/13/2019 12:00:00 AM,133.52,552282.0,265123.0,Police,Office Machine Rental,General Fund,Police Budget & Finance,No,No,No,"Chicago,","IL,",60693-0149,US,190422,24,Yes
391433,Canon Solutions America,866161,2173639,03/15/2018 12:00:00 AM,18419397,03/13/2018 12:00:00 AM,97.3,526878.0,197511.0,General Gov't & Agencies,Office Machine Rental,Public Library,Library - Eastgate Branch,No,No,No,"Chicago,","IL,",60693-0149,US,190422,2,Yes
391451,Canon Solutions America,866161,2206900,05/15/2020 12:00:00 AM,21379356,04/30/2020 12:00:00 AM,346.77,552282.0,283824.0,Youth & Family Development,Office Machine Rental,2020 Head Start,Head Start Centers,No,No,No,"Chicago,","IL,",60693-0149,US,190422,15,Yes
391468,Canon Solutions America,866161,2187787,02/04/2019 12:00:00 AM,19465510,11/30/2018 12:00:00 AM,141.56,526878.0,233936.0,Public Works,Office Machine Rental,Interceptor Sewer Operations,ISS Safety & Training,No,No,No,"Chicago,","IL,",60693-0149,US,190422,66,No
391469,Canon Solutions America,866161,2166094,09/28/2017 12:00:00 AM,4023335417,08/01/2017 12:00:00 AM,208.3,545367.0,178589.0,Transportation,Office Machinery & Equipment,General Fund,Transportation Administration,No,No,No,"Chicago,","IL,",60693,US,190422,58,No
391472,Canon Solutions America,866161,2079858,04/01/2013 12:00:00 AM,4008968273,03/01/2013 12:00:00 AM,45.0,520167.0,62166.0,General Gov't & Agencies,Equipment Rental,General Fund,City Attorney Operations,No,No,No,"Chicago,","IL,",60693,US,190422,31,No
391516,Canon Solutions America,866161,2146371,08/12/2016 12:00:00 AM,16295983,07/13/2016 12:00:00 AM,97.3,526878.0,145826.0,General Gov't & Agencies,Office Machine Rental,Public Library,Library - Downtown Branch-Central Office,No,No,No,"Chicago,","IL,",60693,US,190422,30,Yes
391534,Canon Solutions America,866161,2127857,08/24/2015 12:00:00 AM,4016665822,08/01/2015 12:00:00 AM,220.73,526878.0,119435.0,Police,Office Machine Rental,General Fund,Chief of Police,No,No,No,"Chicago,","IL,",60693,US,190422,23,Yes
391549,Canon Solutions America,866161,2181744,09/07/2018 12:00:00 AM,19133735,08/31/2018 12:00:00 AM,133.41,526878.0,217652.0,Human Resources,Office Machine Rental,On-site Medical Clinics & Wellness,WellAdvantage Center,No,No,No,"Chicago,","IL,",60693-0149,US,190422,7,Yes
391561,Canon Solutions America,866161,2136504,02/17/2016 12:00:00 AM,15494112,11/12/2015 12:00:00 AM,183.29,526878.0,132308.0,Economic & Community Development,Office Machine Rental,General Fund,Land Development Office,No,No,No,"Chicago,","IL,",60693,US,190422,97,No
391586,Canon Solutions America,866161,2156404,03/17/2017 12:00:00 AM,4021637643,03/01/2017 12:00:00 AM,118.09,526878.0,162223.0,Police,Office Machine Rental,General Fund,Major Crimes,No,No,No,"Chicago,","IL,",60693,US,190422,16,Yes
391602,Canon Solutions America,866161,2155647,02/27/2017 12:00:00 AM,17018435,02/10/2017 12:00:00 AM,107.78,526878.0,160899.0,General Gov't & Agencies,Office Machine Rental,General Fund,City Attorney Operations,No,No,No,"Chicago,","IL,",60693,US,190422,17,Yes
391621,Canon Solutions America,866161,2142455,06/03/2016 12:00:00 AM,16093059,05/13/2016 12:00:00 AM,144.22,526878.0,140479.0,Youth & Family Development,Equipment Rental,General Fund,Eastgate Center Programs,No,No,No,"Chicago,","IL,",60693,US,190422,21,Yes
391632,Canon Solutions America,866161,2218031,05/11/2021 12:00:00 AM,26649165,04/29/2021 12:00:00 AM,60.46,559195.0,320741.0,Community Development,Office Machine Rental,General Fund,Land Development Office,No,No,No,"Chicago,","IL,",60693-0149,US,190422,12,Yes
391653,Canon Solutions America,866161,2202963,02/05/2020 12:00:00 AM,21036554,01/31/2020 12:00:00 AM,82.75,552282.0,273864.0,Finance & Admin,Office Machine Rental,General Fund,City Court Clerk's Office,No,No,No,"Chicago,","IL,",60693-0149,US,190422,5,Yes
391754,Canon Solutions America,866161,2090343,09/23/2013 12:00:00 AM,4010650307,09/01/2013 12:00:00 AM,33.0,519302.0,72269.0,Economic & Community Development,Equipment Rental,Comm Develop Block Grant FY14,CDBG - Admin,No,No,No,"Chicago,","IL,",60693,US,190422,22,Yes
391765,Canon Solutions America,866161,2204304,03/04/2020 12:00:00 AM,21150417,02/29/2020 12:00:00 AM,41.55,552282.0,277145.0,Youth & Family Development,Office Machine Rental,General Fund,Rec Ctr - Carver,No,No,No,"Chicago,","IL,",60693-0149,US,190422,4,Yes
391782,Canon Solutions America,866161,2147530,09/01/2016 12:00:00 AM,16295986,07/13/2016 12:00:00 AM,163.56,526878.0,147639.0,Economic & Community Development,Office Machine Rental,General Fund,Land Development Office,No,No,No,"Chicago,","IL,",60693,US,190422,50,No
391793,Canon Solutions America,866161,2159650,05/16/2017 12:00:00 AM,17256852,04/30/2017 12:00:00 AM,159.84,526878.0,167865.0,Police,Office Machine Rental,General Fund,Police Training Recruiting,No,No,No,"Chicago,","IL,",60693,US,190422,16,Yes
391799,Canon Solutions America,866161,2191632,05/06/2019 12:00:00 AM,20020408,04/30/2019 12:00:00 AM,144.4,526878.0,243832.0,General Gov't & Agencies,Office Machine Rental,General Fund,City Council,No,No,No,"Chicago,","IL,",60693-0149,US,190422,6,Yes
391805,Canon Solutions America,866161,2173639,03/15/2018 12:00:00 AM,18090600,12/13/2017 12:00:00 AM,113.89,526878.0,197682.0,Youth & Family Development,Office Machine Rental,General Fund,Recreation Admin,No,No,No,"Chicago,","IL,",60693-0149,US,190422,92,No
391825,Canon Solutions America,866161,2185411,12/05/2018 12:00:00 AM,19433645,11/12/2018 12:00:00 AM,82.75,526878.0,227547.0,Youth & Family Development,Office Machine Rental,General Fund,Rec Ctr - Shepherd,No,No,No,"Chicago,","IL,",60693-0149,US,190422,23,Yes
391880,Canon Solutions America,866161,2111131,10/21/2014 12:00:00 AM,4014091630,10/02/2014 12:00:00 AM,94.09,526315.0,96459.0,General Gov't & Agencies,Equipment Rental,General Fund,Information Technology,No,No,No,"Chicago,","IL,",60693,US,190422,19,Yes
391979,Canon Solutions America,866161,2142590,06/07/2016 12:00:00 AM,4019020951,05/01/2016 12:00:00 AM,84.03,526878.0,140219.0,Economic & Community Development,Office Machine Rental,General Fund,Outdoor Chattanooga,No,No,No,"Chicago,","IL,",60693,US,190422,37,No
392000,Canon Solutions America,866161,2197698,09/18/2019 12:00:00 AM,20544432,09/12/2019 12:00:00 AM,97.3,552282.0,259298.0,General Gov't & Agencies,Office Machine Rental,Public Library,Library - Eastgate Branch,No,No,No,"Chicago,","IL,",60693-0149,US,190422,6,Yes
392035,Canon Solutions America,866161,2142375,06/02/2016 12:00:00 AM,15691440,01/13/2016 12:00:00 AM,231.42,526878.0,140590.0,Economic & Community Development,Office Machine Rental,General Fund,Land Development Office,No,No,No,"Chicago,","IL,",60693,US,190422,141,No
